file,refNum,cue,citation,currentCaseId,caseId,miranda,referenceUrl
"coa/2017/2017_04386.md","6","bare","People v Blake, 24 NY3d 78, 82 [2014]). We agree that the rule in Handy applies here and that failure to give the instruction was error.","2017_04386","2014_07086","https://miranda.jurisware.com/case/2014_07086/","[6] https://www.nycourts.gov/reporter/3dseries/2014/2014_07086.htm"
"coa/2017/2017_04386.md","7","bare","People v Byer, 21 NY3d 887, 889 [2013], quoting People v Crimmins, 36 NY2d 230, 241-242 [1975]).","2017_04386","2013_02777","https://miranda.jurisware.com/case/2013_02777/","[7] https://www.nycourts.gov/reporter/3dseries/2013/2013_02777.htm"
"coa/2017/2017_04386.md","8","bare","People v Handy, 20 NY3d 663, 665 [2013]). Defendant was, therefore, entitled to an adverse inference charge, and the charge was{**29 NY3d at 534} ""","2017_04386","2013_02103","https://miranda.jurisware.com/case/2013_02103/","[8] https://www.nycourts.gov/reporter/3dseries/2013/2013_02103.htm"
"coa/2017/2017_04386.md","9","bare","People v Blake, 24 NY3d 78, 82 [2014]). As the majority holds, defendant should have received the requested charge, and the trial court's failure","2017_04386","2014_07086","https://miranda.jurisware.com/case/2014_07086/","[9] https://www.nycourts.gov/reporter/3dseries/2014/2014_07086.htm"
"coa/2017/2017_04386.md","12","bare","People v Santiago, 17 NY3d 661, 669 [2011]; [13]see also People v Marshall, 26 NY3d 495, 502 [2015] [""Wrongful convictions based on mistaken eyewitnes","2017_04386","2011_07303","https://miranda.jurisware.com/case/2011_07303/","[12] https://www.nycourts.gov/reporter/3dseries/2011/2011_07303.htm"
"coa/2017/2017_04386.md","16","bare","DeVito v Feliciano, 22 NY3d 159, 167 [2013]). Indeed, jurors are routinely admonished that ""arguments of counsel made during the course of trial are no","2017_04386","2013_07828","https://miranda.jurisware.com/case/2013_07828/","[16] https://www.nycourts.gov/reporter/3dseries/2013/2013_07828.htm"
"coa/2017/2017_04386.md","17","see","e.g. People v Williams, 29 NY3d 84 [2017]; United States v Kennedy, 234 F3d 1263 [2d Cir 2000]). Thus, we have long recognized that "" '[t]he court's charg","2017_04386","2017_02588","https://miranda.jurisware.com/case/2017_02588/","[17] https://www.nycourts.gov/reporter/3dseries/2017/2017_02588.htm"
"coa/2017/2017_04493.md","6","bare","People v Russell, 55 AD3d 940, 940-941 [3d Dept 2008], lv denied 11 NY3d 900 [2008]; People v Marzug, 280 AD2d 974, 974 [4th Dept 2001], lv denied 96 NY2d 904 [2001]; People v Wiggins, 227 AD2d 91","2017_04493","2008_07702","https://miranda.jurisware.com/case/2008_07702/","[6] https://www.nycourts.gov/reporter/3dseries/2008/2008_07702.htm"
"coa/2017/2017_04495.md","4","bare","People v Cass, 18 NY3d 553, 559 [2012] [emphasis added]). Molineux evidence is presumptively inadmissible unless it is relevant to some material i","2017_04495","2012_01144","https://miranda.jurisware.com/case/2012_01144/","[4] https://www.nycourts.gov/reporter/3dseries/2012/2012_01144.htm"
"coa/2017/2017_04495.md","5","bare","People v Arafet, 13 NY3d 460, 465 [2009], quoting People v Allweiss, 48 NY2d 40, 46 [1979]). ""It may be logical to conclude from a defendant's prior","2017_04495","2009_07482","https://miranda.jurisware.com/case/2009_07482/","[5] https://www.nycourts.gov/reporter/3dseries/2009/2009_07482.htm"
"coa/2017/2017_04495.md","6","bare","People v Brewer, 28 NY3d 271, 276 [2016]). Although we have extended the Molineux rule to allow for admissibility of subsequent crimes or bad acts u","2017_04495","2016_07704","https://miranda.jurisware.com/case/2016_07704/","[6] https://www.nycourts.gov/reporter/3dseries/2016/2016_07704.htm"
"coa/2017/2017_04495.md","7","bare","People v Harris, 26 NY3d 1, 5 [2015], quoting People v Scarola, 71 NY2d 769, 777 [1988]). Here, as explained, the contempt order is not Molineux e","2017_04495","2015_07528","https://miranda.jurisware.com/case/2015_07528/","[7] https://www.nycourts.gov/reporter/3dseries/2015/2015_07528.htm"
"coa/2017/2017_04496.md","5","bare","People v Caban, 5 NY3d 143, 155-156 [2005]). Under both standards, ""the defendant must overcome the presumption that, under the circumstances, the","2017_04496","2005_04988","https://miranda.jurisware.com/case/2005_04988/","[5] https://www.nycourts.gov/reporter/3dseries/2005/2005_04988.htm"
"coa/2017/2017_04496.md","6","bare","People v Henderson, 27 NY3d 509, 513 [2016], quoting Benevento, 91 NY2d at 712).","2017_04496","2016_03649","https://miranda.jurisware.com/case/2016_03649/","[6] https://www.nycourts.gov/reporter/3dseries/2016/2016_03649.htm"
"coa/2017/2017_04496.md","8","bare","People v Oathout, 21 NY3d 127, 128 [2013] [internal quotation marks omitted]). That is, although defendant was convicted prior to our decisions in Lu","2017_04496","2013_03122","https://miranda.jurisware.com/case/2013_03122/","[8] https://www.nycourts.gov/reporter/3dseries/2013/2013_03122.htm"
"coa/2017/2017_04496.md","9","see","People v Rosario, 17 NY3d 501, 513 [2011]), counsel argued to the jury that they should not believe that the earlier disclosure ever occurred for var","2017_04496","2011_07254","https://miranda.jurisware.com/case/2011_07254/","[9] https://www.nycourts.gov/reporter/3dseries/2011/2011_07254.htm"
"coa/2017/2017_04496.md","10","bare","People v Pavone, 26 NY3d 629, 647 [2015] [internal quotation marks and citation omitted]), defendant has not established that counsel was ineffectiv","2017_04496","2015_09315","https://miranda.jurisware.com/case/2015_09315/","[10] https://www.nycourts.gov/reporter/3dseries/2015/2015_09315.htm"
"coa/2017/2017_05118.md","4","bare","People v Warrington, 28 NY3d 1116, 1119-1120 [2016] [internal quotation marks and citations omitted]). Conversely, CPL 270.35 (1) ""places a greater burde","2017_05118","2016_08584","https://miranda.jurisware.com/case/2016_08584/","[4] https://www.nycourts.gov/reporter/3dseries/2016/2016_08584.htm"
"coa/2017/2017_05118.md","6","bare","People v Reynoso, 2 NY3d 820 [2004]). As a result, the issue is beyond our further review ([7]see e.g. People v Gilford, 16 NY3d 864, 868 [2011]).","2017_05118","2004_04785","https://miranda.jurisware.com/case/2004_04785/","[6] https://www.nycourts.gov/reporter/3dseries/2004/2004_04785.htm"
"coa/2017/2017_05119.md","3","bare","People v Middlebrooks, 25 NY3d 516, 527 [2015]).","2017_05119","2015_04875","https://miranda.jurisware.com/case/2015_04875/","[3] https://www.nycourts.gov/reporter/3dseries/2015/2015_04875.htm"
"coa/2017/2017_05119.md","4","see","People v Romero, 7 NY3d 911, 913 [2006]).","2017_05119","2006_09504","https://miranda.jurisware.com/case/2006_09504/","[4] https://www.nycourts.gov/reporter/3dseries/2006/2006_09504.htm"
"coa/2017/2017_05120.md","3","bare","People v Rudolph (21 NY3d 497, 501 [2013]), as to whether defendant should be adjudicated a YO (124 AD3d 1408 [4th Dept 2015]). Because the Appellate","2017_05120","2013_04840","https://miranda.jurisware.com/case/2013_04840/","[3] https://www.nycourts.gov/reporter/3dseries/2013/2013_04840.htm"
"coa/2017/2017_05120.md","4","bare","People v Middlebrooks (25 NY3d 516, 522 [2015]), we were presented with the question of whether Rudolph applied to defendants who are presumptively inelig","2017_05120","2015_04875","https://miranda.jurisware.com/case/2015_04875/","[4] https://www.nycourts.gov/reporter/3dseries/2015/2015_04875.htm"
"coa/2017/2017_05120.md","7","see also","Commonwealth of the N. Mariana Is. v Canadian Imperial Bank of Commerce, 21 NY3d 55, 60-61 [2013]).","2017_05120","2013_03018","https://miranda.jurisware.com/case/2013_03018/","[7] https://www.nycourts.gov/reporter/3dseries/2013/2013_03018.htm"
"coa/2017/2017_05120.md","8","see also","People v Baxin, 26 NY3d 6, 10 [2015]). The CPL contains various procedural safeguards that ensure that the information upon which courts rely is","2017_05120","2015_07530","https://miranda.jurisware.com/case/2015_07530/","[8] https://www.nycourts.gov/reporter/3dseries/2015/2015_07530.htm"
"coa/2017/2017_05174.md","5","see","People v Marra, 21 NY3d 979, 981 [2013], affg 96 AD3d 1623, 1625-1626 [4th Dept 2012]; Byrnes, 33 NY2d at 347; Alberti v New York, Lake Erie & W. R","2017_05174","2013_04755","https://miranda.jurisware.com/case/2013_04755/","[5] https://www.nycourts.gov/reporter/3dseries/2013/2013_04755.htm"
"coa/2017/2017_05174.md","6","see also","Zegarelli v Hughes, 3 NY3d 64, 69 [2004]) or that it was unaltered. Indeed, the People do not claim, on appeal, to have satisfied the traditional aut","2017_05174","2004_05764","https://miranda.jurisware.com/case/2004_05764/","[6] https://www.nycourts.gov/reporter/3dseries/2004/2004_05764.htm"
"coa/2017/2017_05174.md","14","see","e.g. People v Gonzalez, 88 AD3d 480, 480 [1st Dept 2011], lv denied 18 NY3d 924 [2012]; People v Rivera, 281 AD2d 702, 703 [3d Dept 2001], lv denied 96 NY2d 805 [2001]; People v Brown, 266 AD2d 863,","2017_05174","2011_07127","https://miranda.jurisware.com/case/2011_07127/","[14] https://www.nycourts.gov/reporter/3dseries/2011/2011_07127.htm"
"coa/2017/2017_05174.md","16","bare","cf. Matter of Solla v Berlin, 24 NY3d 1192, 1195 [2015] [even assuming, without deciding, adoption of petitioner's proposed definition, petitioner would not preva","2017_05174","2015_01484","https://miranda.jurisware.com/case/2015_01484/","[16] https://www.nycourts.gov/reporter/3dseries/2015/2015_01484.htm"
"coa/2017/2017_05174.md","17","bare","People v Basile, 25 NY3d 1111, 1113 [2015] [holding that the Court need not reach the question presented by defendant on appeal ""because, even assumi","2017_05174","2015_05623","https://miranda.jurisware.com/case/2015_05623/","[17] https://www.nycourts.gov/reporter/3dseries/2015/2015_05623.htm"
"coa/2017/2017_05174.md","18","bare","Matter of Brooke S.B. v Elizabeth A.C.C., 28 NY3d 1, 27 [2016]). In our view, it is more prudent to proceed with caution in a new and unsettled area of law such as this. W","2017_05174","2016_05903","https://miranda.jurisware.com/case/2016_05903/","[18] https://www.nycourts.gov/reporter/3dseries/2016/2016_05903.htm"
"coa/2017/2017_05267.md","3","bare","People v Quinones, 12 NY3d 116, 119 [2009]).","2017_05267","2009_01318","https://miranda.jurisware.com/case/2009_01318/","[3] https://www.nycourts.gov/reporter/3dseries/2009/2009_01318.htm"
"coa/2017/2017_05267.md","4","bare","People v Giles, 24 NY3d 1066 [2014]; [5]People v Battles, 16 NY3d 54 [2010]; [6]People v Quinones, 12 NY3d 116 [2009]; [7]People v Rivera, 5 NY3d 61","2017_05267","2014_08871","https://miranda.jurisware.com/case/2014_08871/","[4] https://www.nycourts.gov/reporter/3dseries/2014/2014_08871.htm"
"coa/2017/2017_05268.md","3","bare","People v Wright (25 NY3d 769 [2015]), which ""only indicated that defendant could not be excluded from the pool of male DNA contributors, and . . . p","2017_05268","2015_05621","https://miranda.jurisware.com/case/2015_05621/","[3] https://www.nycourts.gov/reporter/3dseries/2015/2015_05621.htm"
"coa/2017/2017_05269.md","3","bare","People v McBride, 14 NY3d 440, 448 [2010] [citation omitted]). [*2]","2017_05269","2010_03473","https://miranda.jurisware.com/case/2010_03473/","[3] https://www.nycourts.gov/reporter/3dseries/2010/2010_03473.htm"
"coa/2017/2017_06401.md","3","bare","People v Wragg, 26 NY3d 403, 409 [2015]) and, thus, he cannot prevail on his ineffective assistance of counsel claim. His assertions that County Co","2017_06401","2015_08453","https://miranda.jurisware.com/case/2015_08453/","[3] https://www.nycourts.gov/reporter/3dseries/2015/2015_08453.htm"
"coa/2017/2017_06415.md","3","bare","People v Padilla, 21 NY3d 268, 272-273 [2013], cert denied 571 US —, 134 S Ct 325 [2013]). The fact that the officers knew that contraband might be r","2017_06415","2013_04042","https://miranda.jurisware.com/case/2013_04042/","[3] https://www.nycourts.gov/reporter/3dseries/2013/2013_04042.htm"
"coa/2017/2017_06415.md","4","bare","People v Walker, 20 NY3d 122, 127 [2012]).","2017_06415","2012_07851","https://miranda.jurisware.com/case/2012_07851/","[4] https://www.nycourts.gov/reporter/3dseries/2012/2012_07851.htm"
"coa/2017/2017_07158.md","3","bare","People v Nicholson, 26 NY3d 813, 831 [2016]). Defendant ""must demonstrate the absence of strategic or [*2]other legitimate explanations for counsel's a","2017_07158","2016_01206","https://miranda.jurisware.com/case/2016_01206/","[3] https://www.nycourts.gov/reporter/3dseries/2016/2016_01206.htm"
"coa/2017/2017_07158.md","4","bare","People v Henderson, 28 NY3d 63, 66 [2016], quoting People v Brown, 45 NY2d 852, 854 [1978]).","2017_07158","2016_06938","https://miranda.jurisware.com/case/2016_06938/","[4] https://www.nycourts.gov/reporter/3dseries/2016/2016_06938.htm"
"coa/2017/2017_07211.md","2","see","People v Mercado, 25 NY3d 936, 937 [2015]; People v Valerio, 95 NY2d 924, 925 [2000]). Based on the police officer's experience handling gun cases, t","2017_07211","2015_02556","https://miranda.jurisware.com/case/2015_02556/","[2] https://www.nycourts.gov/reporter/3dseries/2015/2015_02556.htm"
"coa/2017/2017_07300.md","3","bare","People v Pealer, 20 NY3d 447, 453 [2013], quoting Crawford v Washington, 541 US 36, 53-54 [2004]). Under the primary purpose test for determining wh","2017_07300","2013_01019","https://miranda.jurisware.com/case/2013_01019/","[3] https://www.nycourts.gov/reporter/3dseries/2013/2013_01019.htm"
"coa/2017/2017_07300.md","4","bare","People v Rawlins, 10 NY3d 136, 156 [2008]).","2017_07300","2008_01420","https://miranda.jurisware.com/case/2008_01420/","[4] https://www.nycourts.gov/reporter/3dseries/2008/2008_01420.htm"
"coa/2017/2017_07300.md","5","see","e.g. People v Brown, 13 NY3d 332, 340 [2009]). However, here, the People elected not to use the evidence of the pre-accusatory CODIS match because they","2017_07300","2009_08475","https://miranda.jurisware.com/case/2009_08475/","[5] https://www.nycourts.gov/reporter/3dseries/2009/2009_08475.htm"
"coa/2017/2017_07300.md","6","see","People v John, 27 NY3d 294, 308 [2016]). Stated differently, the buccal swab was obtained and the resulting profile was compared with the DNA prof","2017_07300","2016_03208","https://miranda.jurisware.com/case/2016_03208/","[6] https://www.nycourts.gov/reporter/3dseries/2016/2016_03208.htm"
"coa/2017/2017_07300.md","8","see","People v Goldstein, 6 NY3d 119, 127 [2005]). As we explained in John, such expert opinion testimony of a comparison of numbers would likely be inadmis","2017_07300","2005_09654","https://miranda.jurisware.com/case/2005_09654/","[8] https://www.nycourts.gov/reporter/3dseries/2005/2005_09654.htm"
"coa/2017/2017_07300.md","9","bare","People v John (27 NY3d 294 [2016]), I agree with the majority that defendant's conviction must be reversed, and a new trial granted. Although the","2017_07300","2016_03208","https://miranda.jurisware.com/case/2016_03208/","[9] https://www.nycourts.gov/reporter/3dseries/2016/2016_03208.htm"
"coa/2017/2017_07300.md","10","bare","People v Goldstein, 6 NY3d 119 [2005]). Accordingly, while the procedure used here—an expert relying on work performed by others but not admitted into","2017_07300","2005_09654","https://miranda.jurisware.com/case/2005_09654/","[10] https://www.nycourts.gov/reporter/3dseries/2005/2005_09654.htm"
"coa/2017/2017_07300.md","12","bare","People v Brown, 13 NY3d 332 (2009)]; see also id. at 329-330 [Garcia, J., dissenting]). And again, the majority here indicates that the result migh","2017_07300","2009_08475","https://miranda.jurisware.com/case/2009_08475/","[12] https://www.nycourts.gov/reporter/3dseries/2009/2009_08475.htm"
"coa/2017/2017_07382.md","5","bare","People v McBride, 14 NY3d 440, 445 [2010] [internal quotation marks and citation omitted and emphasis added]), we ""have long recognized that the Four","2017_07382","2010_03473","https://miranda.jurisware.com/case/2010_03473/","[5] https://www.nycourts.gov/reporter/3dseries/2010/2010_03473.htm"
"coa/2017/2017_07382.md","6","see","People v Spencer, 29 NY3d 302, 312 [2017]; [7]People v Reynoso, 2 NY3d 820, 821 [2004]; People v Minley, 68 NY2d 952, 953-954 [1986]).","2017_07382","2017_05118","https://miranda.jurisware.com/case/2017_05118/","[6] https://www.nycourts.gov/reporter/3dseries/2017/2017_05118.htm"
"coa/2017/2017_07382.md","13","see","People v Bradford, 15 NY3d 329 [2010]). Thus, Allen, which applies to "" 'across the threshold' arrests"" (813 F3d at 81, 85, 87, 88), is distinguishabl","2017_07382","2010_07378","https://miranda.jurisware.com/case/2010_07378/","[13] https://www.nycourts.gov/reporter/3dseries/2010/2010_07378.htm"
"coa/2017/2017_07382.md","15","bare","People v Peque, 22 NY3d 168, 194 [2013] [internal quotation marks and citation omitted], cert denied sub nom. Thomas v New York, 574 US —, 135 S Ct","2017_07382","2013_07651","https://miranda.jurisware.com/case/2013_07651/","[15] https://www.nycourts.gov/reporter/3dseries/2013/2013_07651.htm"
"coa/2017/2017_07382.md","16","bare","Matter of State Farm Mut. Auto. Ins. Co. v Fitzgerald, 25 NY3d 799, 819 [2015]). We have found such ""compelling justification[s]"" when a prior decision has led","2017_07382","2015_05626","https://miranda.jurisware.com/case/2015_05626/","[16] https://www.nycourts.gov/reporter/3dseries/2015/2015_05626.htm"
"coa/2017/2017_07382.md","17","bare","People v Garcia, 20 NY3d 317, 323 [2012], quoting People v P.J. Video, 68 NY2d 296, 305 [1986], cert denied 479 US 1091 [1987]).","2017_07382","2012_08670","https://miranda.jurisware.com/case/2012_08670/","[17] https://www.nycourts.gov/reporter/3dseries/2012/2012_08670.htm"
"coa/2017/2017_07382.md","19","bare","People v Ingram, 18 NY3d 948, 949 [2012]; [20]see People v Concepcion, 17 NY3d 192 [2011]; People v LaFontaine, 92 NY2d 470 [1998]).^[21][FN10] His","2017_07382","2012_02340","https://miranda.jurisware.com/case/2012_02340/","[19] https://www.nycourts.gov/reporter/3dseries/2012/2012_02340.htm"
"coa/2017/2017_07382.md","22","bare","People v Prindle (29 NY3d 463 [2017]), which requires an affirmance here. Contrary to defendant's contentions, neither Hurst v Florida (577 US —, 136","2017_07382","2017_05267","https://miranda.jurisware.com/case/2017_05267/","[22] https://www.nycourts.gov/reporter/3dseries/2017/2017_05267.htm"
"coa/2017/2017_07382.md","23","bare","People v Prindle (29 NY3d 463 [2017]), holding that the statutory sentencing scheme lies ""outside the scope of the Apprendi rule, because it exposes","2017_07382","2017_05267","https://miranda.jurisware.com/case/2017_05267/","[23] https://www.nycourts.gov/reporter/3dseries/2017/2017_05267.htm"
"coa/2017/2017_07382.md","24","bare","People v Rivera (5 NY3d 61 [2005]), the defendant—one of many to do so—asked the Court to overturn Rosen. The Court declined. While properly analy","2017_07382","2005_04614","https://miranda.jurisware.com/case/2005_04614/","[24] https://www.nycourts.gov/reporter/3dseries/2005/2005_04614.htm"
"coa/2017/2017_07382.md","25","bare","People v Battles, 16 NY3d 54, 63-65 [2010, Lippman, Ch. J., dissenting in part]; [26]People v Giles, 24 NY3d 1066, 1073-1074 [2014, Abdus-Salaam, J.","2017_07382","2010_09160","https://miranda.jurisware.com/case/2010_09160/","[25] https://www.nycourts.gov/reporter/3dseries/2010/2010_09160.htm"
"coa/2017/2017_07382.md","27","bare","People v Quinones, 12 NY3d 116, 130 [2009]; see also Prindle, 29 NY3d at 466-467).","2017_07382","2009_01318","https://miranda.jurisware.com/case/2009_01318/","[27] https://www.nycourts.gov/reporter/3dseries/2009/2009_01318.htm"
"coa/2017/2017_07382.md","28","bare","People v Peque, 22 NY3d 168, 194 [2013] [internal quotation marks and citations omitted]).","2017_07382","2013_07651","https://miranda.jurisware.com/case/2013_07651/","[28] https://www.nycourts.gov/reporter/3dseries/2013/2013_07651.htm"
"coa/2017/2017_07382.md","29","see","People v Ellison, 124 AD3d 1230 [4th Dept 2015], lv denied 25 NY3d 1201 [2015], vacated and mot for writ of error coram nobis granted 136 AD3d 1354 [2016] [granting motion in light of defense","2017_07382","2015_00015","https://miranda.jurisware.com/case/2015_00015/","[29] https://www.nycourts.gov/reporter/3dseries/2015/2015_00015.htm"
"coa/2017/2017_07382.md","30","bare","People v Lopez, 16 NY3d 375, 377 [2011]). Therefore, unlike the majority, I conclude that defendant's post-arrest statements were obtained in viola","2017_07382","2011_01316","https://miranda.jurisware.com/case/2011_01316/","[30] https://www.nycourts.gov/reporter/3dseries/2011/2011_01316.htm"
"coa/2017/2017_07382.md","34","bare","People v Graham, 25 NY3d 994, 996 [2015]). Here, defense counsel argued that the police entered defendant's home in violation of Payton, and the Peo","2017_07382","2015_03767","https://miranda.jurisware.com/case/2015_03767/","[34] https://www.nycourts.gov/reporter/3dseries/2015/2015_03767.htm"
"coa/2017/2017_07382.md","36","see","People v McBride, 14 NY3d 440 [2010]; [37]People v Riffas, 120 AD3d 1438 [2d Dept 2014]). A rule that prevents these situations benefits defendants,","2017_07382","2010_03473","https://miranda.jurisware.com/case/2010_03473/","[36] https://www.nycourts.gov/reporter/3dseries/2010/2010_03473.htm"
"coa/2017/2017_07382.md","38","see also","People v Lopez, 16 NY3d 375, 380 [2011]; [39]People v Jones, 2 NY3d 235, 240 [2004]).","2017_07382","2011_01316","https://miranda.jurisware.com/case/2011_01316/","[38] https://www.nycourts.gov/reporter/3dseries/2011/2011_01316.htm"
"coa/2017/2017_07382.md","42","bare","People v McBride, 14 NY3d 440, 447 [2010]). Because the police planned to arrest him, did not obtain a warrant, and no exigent circumstances were pre","2017_07382","2010_03473","https://miranda.jurisware.com/case/2010_03473/","[42] https://www.nycourts.gov/reporter/3dseries/2010/2010_03473.htm"
"coa/2017/2017_07382.md","49","bare","People v Reynoso (2 NY3d 820 [2004]), [50]People v McBride (14 NY3d 440 [2010]), and [51]People v Spencer (29 NY3d 302 [2017]).","2017_07382","2004_04785","https://miranda.jurisware.com/case/2004_04785/","[49] https://www.nycourts.gov/reporter/3dseries/2004/2004_04785.htm"
"coa/2017/2017_07382.md","67","see","People v Pignataro, 22 NY3d 381, 386 n 3 [2013]). In other words, we do not abandon our jurisprudence in response to every new lower federal court deci","2017_07382","2013_08286","https://miranda.jurisware.com/case/2013_08286/","[67] https://www.nycourts.gov/reporter/3dseries/2013/2013_08286.htm"
"coa/2017/2017_07382.md","72","see","e.g. People v Leach, 21 NY3d 969 [2013]). Defendant, however, not only made no specific offer of proof, but also failed to make any arguments in this re","2017_07382","2013_04724","https://miranda.jurisware.com/case/2013_04724/","[72] https://www.nycourts.gov/reporter/3dseries/2013/2013_04724.htm"
"coa/2017/2017_07382.md","74","bare","People v Leach (21 NY3d 969 [2013]), however, betrays the infirmity of this position. In that case, defendant resided in his grandmother's apartmen","2017_07382","2013_04724","https://miranda.jurisware.com/case/2013_04724/","[74] https://www.nycourts.gov/reporter/3dseries/2013/2013_04724.htm"
"coa/2017/2017_07383.md","4","bare","People v Ocasio, 28 NY3d 178, 181 [2016], citing People v Versaggi, 83 NY2d 123, 129 [1994]; [5]see People v Morales, 20 NY3d 240, 247 [2012]; [6]Pe","2017_07383","2016_07105","https://miranda.jurisware.com/case/2016_07105/","[4] https://www.nycourts.gov/reporter/3dseries/2016/2016_07105.htm"
"coa/2017/2017_07383.md","7","bare","Yaniveth R. v LTD Realty Co., 27 NY3d 186, 192 [2016]).","2017_07383","2016_02550","https://miranda.jurisware.com/case/2016_02550/","[7] https://www.nycourts.gov/reporter/3dseries/2016/2016_02550.htm"
"coa/2017/2017_07383.md","11","bare","Matter of DaimlerChrysler Corp. v Spitzer, 7 NY3d 653, 660 [2006], quoting Riley v County of Broome, 95 NY2d 455, 463 [2000]). While ""the words of the statute are the best e","2017_07383","2006_09322","https://miranda.jurisware.com/case/2006_09322/","[11] https://www.nycourts.gov/reporter/3dseries/2006/2006_09322.htm"
"coa/2017/2017_07383.md","15","bare","People v Kalin, 12 NY3d 225, 229 [2009]; CPL 100.15, 100.40). ""Reasonable cause"" exists when ""evidence or information which appears reliable disclo","2017_07383","2009_02446","https://miranda.jurisware.com/case/2009_02446/","[15] https://www.nycourts.gov/reporter/3dseries/2009/2009_02446.htm"
"coa/2017/2017_07383.md","16","bare","People v Golo, 26 NY3d 358, 361 [2015], quoting Majewski v Broadalbin-Perth Cent. School Dist., 91 NY2d 577, 583 [1998]). ""In the absence of any {","2017_07383","2015_08611","https://miranda.jurisware.com/case/2015_08611/","[16] https://www.nycourts.gov/reporter/3dseries/2015/2015_08611.htm"
"coa/2017/2017_07383.md","17","see","People v Ocasio, 28 NY3d 178, 181 [2016]; [18]People v Aragon, 28 NY3d 125, 128 [2016]; People v Versaggi, 83 NY2d 123, 129 [1994]). Notably, howeve","2017_07383","2016_07105","https://miranda.jurisware.com/case/2016_07105/","[17] https://www.nycourts.gov/reporter/3dseries/2016/2016_07105.htm"
"coa/2017/2017_07383.md","19","bare","People v Golb, 23 NY3d 455, 468 [2014], quoting People v Green, 68 NY2d 151, 153 [1986]).","2017_07383","2014_03426","https://miranda.jurisware.com/case/2014_03426/","[19] https://www.nycourts.gov/reporter/3dseries/2014/2014_03426.htm"
"coa/2017/2017_07383.md","24","see","People v Thompson, 26 NY3d 678, 687-688 [2016]; Golb, 23 NY3d at 468). Therefore, I would reinstate Criminal Court's order dismissing the information.","2017_07383","2016_00997","https://miranda.jurisware.com/case/2016_00997/","[24] https://www.nycourts.gov/reporter/3dseries/2016/2016_00997.htm"
"coa/2017/2017_07383.md","29","bare","People v Ocasio, 28 NY3d 178, 184 [2016], quoting People v Green, 68 NY2d 151, 153 [1986]), and for the reasons we discuss, the dissent's constructi","2017_07383","2016_07105","https://miranda.jurisware.com/case/2016_07105/","[29] https://www.nycourts.gov/reporter/3dseries/2016/2016_07105.htm"
"coa/2017/2017_07384.md","2","see","e.g. People v Harrison, 27 NY3d 281, 286 [2016]). Because, unlike this Court, intermediate appellate courts in this State are empowered to review both ques","2017_07384","2016_03547","https://miranda.jurisware.com/case/2016_03547/","[2] https://www.nycourts.gov/reporter/3dseries/2016/2016_03547.htm"
"coa/2017/2017_07384.md","3","bare","People v Perez, 23 NY3d 89, 99 [2014]) must ensure due process of law ([4]see People v Andrews, 23 NY3d 605, 610 [2014]; People v West, 100 NY2d 2","2017_07384","2014_02326","https://miranda.jurisware.com/case/2014_02326/","[3] https://www.nycourts.gov/reporter/3dseries/2014/2014_02326.htm"
"coa/2017/2017_07384.md","6","see","People v Perez, 23 NY3d 89, 99 [2014]). However, where there is no opportunity for independent scrutiny by a new decision-maker, the appellate pro","2017_07384","2014_02326","https://miranda.jurisware.com/case/2014_02326/","[6] https://www.nycourts.gov/reporter/3dseries/2014/2014_02326.htm"
"coa/2017/2017_08036.md","3","see","People v Pignataro, 22 NY3d 381, 384 [2013] [""(W)e have repeatedly reaffirmed that a defendant could vacate a plea when the trial court failed to menti","2017_08036","2013_08286","https://miranda.jurisware.com/case/2013_08286/","[3] https://www.nycourts.gov/reporter/3dseries/2013/2013_08286.htm"
"coa/2017/2017_08036.md","5","bare","People v Sparber (10 NY3d 457 [2008]) and Penal Law § 70.45, Mr. Estremera's 2001 sentence was illegal. Section 70.85, by its terms, allows the court","2017_08036","2008_03946","https://miranda.jurisware.com/case/2008_03946/","[5] https://www.nycourts.gov/reporter/3dseries/2008/2008_03946.htm"
"coa/2017/2017_08036.md","7","see","e.g. People v Williams, 14 NY3d 198, 208 [2010] [the two statutes ""deal with the significant number of incarcerated individuals whose status had been affec","2017_08036","2010_01527","https://miranda.jurisware.com/case/2010_01527/","[7] https://www.nycourts.gov/reporter/3dseries/2010/2010_01527.htm"
"coa/2017/2017_08036.md","9","bare","People v Rossborough, 27 NY3d 485, 488 [2016]). They have the right to hear the court's pronouncement of sentence and to address the court, even if it is","2017_08036","2016_04250","https://miranda.jurisware.com/case/2016_04250/","[9] https://www.nycourts.gov/reporter/3dseries/2016/2016_04250.htm"
"coa/2017/2017_08036.md","12","bare","Matter of Garner v New York State Dept. of Correctional Servs. (10 NY3d 358 [2008]), the Court also held that the Department of Correctional Services could not administratively impose PRS where t","2017_08036","2008_03947","https://miranda.jurisware.com/case/2008_03947/","[12] https://www.nycourts.gov/reporter/3dseries/2008/2008_03947.htm"
"coa/2017/2017_08036.md","14","bare","People v Boyer (22 NY3d 15 [2013]).","2017_08036","2013_07515","https://miranda.jurisware.com/case/2013_07515/","[14] https://www.nycourts.gov/reporter/3dseries/2013/2013_07515.htm"
